Time,LeftDuration,RightDuration,TotalDuration,Resource
"9/29/17, 8:33 PM",,,12,Sleep
"9/29/17, 9:00 PM",,,406,Sleep
"9/30/17, 4:03 AM",,,150,Sleep
"9/30/17, 7:09 AM",,,51,Sleep
"9/30/17, 9:00 AM",,,40,Sleep
"9/30/17, 10:55 AM",,,28,Sleep
"9/30/17, 1:40 PM",,,15,Sleep
"9/30/17, 2:50 PM",,,26,Sleep
"9/30/17, 4:20 PM",,,5,Sleep
"9/30/17, 5:08 PM",,,53,Sleep
"9/30/17, 8:02 PM",,,508,Sleep
"10/1/17, 4:50 AM",,,135,Sleep
"10/1/17, 7:36 AM",,,41,Sleep
"10/1/17, 9:28 AM",,,81,Sleep
"10/1/17, 12:44 PM",,,5,Sleep
"10/1/17, 12:54 PM",,,17,Sleep
"10/1/17, 2:58 PM",,,55,Sleep
"10/1/17, 4:32 PM",,,8,Sleep
"10/1/17, 5:18 PM",,,7,Sleep
"10/1/17, 8:15 PM",,,390,Sleep
"10/2/17, 3:00 AM",,,152,Sleep
"10/2/17, 6:15 AM",,,60,Sleep
"10/2/17, 8:50 AM",,,31,Sleep
"10/2/17, 10:46 AM",,,16,Sleep
"10/2/17, 12:08 PM",,,62,Sleep
"10/2/17, 2:35 PM",,,19,Sleep
"10/2/17, 4:00 PM",,,23,Sleep
"10/2/17, 7:07 PM",,,17,Sleep
"10/2/17, 8:26 PM",,,269,Sleep
"10/3/17, 1:15 AM",,,135,Sleep
"10/3/17, 4:00 AM",,,120,Sleep
"10/3/17, 6:49 AM",,,47,Sleep
"10/3/17, 8:27 AM",,,26,Sleep
"10/3/17, 11:27 AM",,,28,Sleep
"10/3/17, 12:57 PM",,,10,Sleep
"10/3/17, 1:11 PM",,,24,Sleep
"10/3/17, 2:27 PM",,,6,Sleep
"10/3/17, 3:02 PM",,,17,Sleep
"10/3/17, 3:20 PM",,,53,Sleep
"10/3/17, 5:06 PM",,,51,Sleep
"10/3/17, 8:10 PM",,,16,Sleep
"10/3/17, 8:43 PM",,,343,Sleep
"10/4/17, 2:46 AM",,,219,Sleep
"10/4/17, 7:20 AM",,,31,Sleep
"10/4/17, 9:05 AM",,,33,Sleep
"10/4/17, 10:45 AM",,,21,Sleep
"10/4/17, 11:16 AM",,,45,Sleep
"10/4/17, 1:04 PM",,,21,Sleep
"10/4/17, 1:45 PM",,,6,Sleep
"10/4/17, 2:54 PM",,,56,Sleep
"10/4/17, 5:24 PM",,,26,Sleep
"10/4/17, 7:33 PM",,,21,Sleep
"10/4/17, 8:46 PM",,,328,Sleep
"10/5/17, 2:32 AM",,,217,Sleep
"10/5/17, 7:17 AM",,,35,Sleep
"10/5/17, 9:12 AM",,,34,Sleep
"10/5/17, 11:07 AM",,,22,Sleep
"10/5/17, 1:19 PM",,,24,Sleep
"10/5/17, 2:54 PM",,,12,Sleep
"10/5/17, 3:20 PM",,,20,Sleep
"10/5/17, 5:39 PM",,,15,Sleep
"10/5/17, 7:35 PM",,,40,Sleep
"10/5/17, 8:36 PM",,,396,Sleep
"10/6/17, 3:29 AM",,,112,Sleep
"10/6/17, 5:50 AM",,,99,Sleep
"10/6/17, 8:45 AM",,,3,Sleep
"10/6/17, 9:29 AM",,,23,Sleep
"10/6/17, 11:23 AM",,,32,Sleep
"10/6/17, 1:26 PM",,,44,Sleep
"10/6/17, 4:03 PM",,,25,Sleep
"10/6/17, 5:50 PM",,,24,Sleep
"10/6/17, 8:13 PM",,,17,Sleep
"10/6/17, 8:55 PM",,,3,Sleep
"10/6/17, 9:07 PM",,,204,Sleep
"10/7/17, 1:01 AM",,,328,Sleep
"10/7/17, 8:10 AM",,,32,Sleep
"10/7/17, 9:46 AM",,,64,Sleep
"10/7/17, 12:14 PM",,,25,Sleep
"10/7/17, 2:53 PM",,,4,Sleep
"10/7/17, 3:21 PM",,,4,Sleep
"10/7/17, 4:45 PM",,,45,Sleep
"10/7/17, 7:28 PM",,,21,Sleep
"10/7/17, 8:08 PM",,,2,Sleep
"10/7/17, 8:26 PM",,,474,Sleep
"10/8/17, 5:00 AM",,,135,Sleep
"10/8/17, 7:53 AM",,,44,Sleep
"10/8/17, 11:16 AM",,,4,Sleep
"10/8/17, 1:13 PM",,,62,Sleep
"10/8/17, 3:40 PM",,,39,Sleep
"10/8/17, 6:07 PM",,,18,Sleep
"10/8/17, 7:56 PM",,,8,Sleep
"10/8/17, 8:17 PM",,,346,Sleep
"10/9/17, 2:17 AM",,,224,Sleep
"10/9/17, 6:34 AM",,,45,Sleep
"10/9/17, 8:37 AM",,,1,Sleep
"10/9/17, 9:43 AM",,,30,Sleep
"10/9/17, 12:20 PM",,,20,Sleep
"10/9/17, 1:58 PM",,,93,Sleep
"10/9/17, 4:33 PM",,,61,Sleep
"10/9/17, 8:32 PM",,,378,Sleep
"10/10/17, 3:09 AM",,,121,Sleep
"10/10/17, 5:42 AM",,,20,Sleep
"10/10/17, 6:35 AM",,,57,Sleep
"10/10/17, 9:03 AM",,,31,Sleep
"10/10/17, 11:17 AM",,,15,Sleep
"10/10/17, 1:32 PM",,,32,Sleep
"10/10/17, 3:35 PM",,,25,Sleep
"10/10/17, 5:40 PM",,,13,Sleep
"10/10/17, 7:48 PM",,,28,Sleep
"10/10/17, 8:40 PM",,,295,Sleep
"10/11/17, 1:59 AM",,,130,Sleep
"10/11/17, 4:33 AM",,,64,Sleep
"10/11/17, 6:13 AM",,,116,Sleep
"10/11/17, 9:25 AM",,,40,Sleep
"10/11/17, 11:18 AM",,,41,Sleep
"10/11/17, 1:10 PM",,,52,Sleep
"10/11/17, 3:30 PM",,,40,Sleep
"10/11/17, 5:40 PM",,,10,Sleep
"10/11/17, 7:55 PM",,,18,Sleep
"10/11/17, 8:32 PM",,,468,Sleep
"10/12/17, 4:45 AM",,,148,Sleep
"10/12/17, 8:39 AM",,,44,Sleep
"10/12/17, 10:37 AM",,,7,Sleep
"10/12/17, 10:49 AM",,,20,Sleep
"10/12/17, 12:43 PM",,,23,Sleep
"10/12/17, 2:00 PM",,,29,Sleep
"10/12/17, 4:55 PM",,,31,Sleep
"10/12/17, 7:51 PM",,,18,Sleep
"10/12/17, 9:12 PM",,,496,Sleep
"10/13/17, 5:43 AM",,,23,Sleep
"10/13/17, 6:28 AM",,,124,Sleep
"10/13/17, 10:00 AM",,,28,Sleep
"10/13/17, 11:56 AM",,,23,Sleep
"10/13/17, 1:44 PM",,,20,Sleep
"10/13/17, 2:13 PM",,,1,Sleep
"10/13/17, 2:18 PM",,,16,Sleep
"10/13/17, 4:25 PM",,,71,Sleep
"10/13/17, 7:41 PM",,,19,Sleep
"10/13/17, 8:35 PM",,,473,Sleep
"10/14/17, 4:48 AM",,,9,Sleep
"10/14/17, 5:20 AM",,,135,Sleep
"10/14/17, 9:38 AM",,,26,Sleep
"10/14/17, 11:42 AM",,,22,Sleep
"10/14/17, 1:53 PM",,,25,Sleep
"10/14/17, 2:21 PM",,,7,Sleep
"10/14/17, 2:29 PM",,,29,Sleep
"10/14/17, 5:29 PM",,,26,Sleep
"10/14/17, 8:03 PM",,,4,Sleep
"10/14/17, 8:24 PM",,,282,Sleep
"10/15/17, 1:33 AM",,,253,Sleep
"10/15/17, 6:19 AM",,,95,Sleep
"10/15/17, 9:28 AM",,,77,Sleep
"10/15/17, 11:55 AM",,,20,Sleep
"10/15/17, 1:08 PM",,,12,Sleep
"10/15/17, 2:00 PM",,,13,Sleep
"10/15/17, 2:50 PM",,,19,Sleep
"10/15/17, 3:49 PM",,,31,Sleep
"10/15/17, 5:34 PM",,,15,Sleep
"10/15/17, 8:50 PM",,,303,Sleep
"10/16/17, 2:13 AM",,,147,Sleep
"10/16/17, 5:10 AM",,,130,Sleep
"10/16/17, 8:54 AM",,,23,Sleep
"10/16/17, 10:34 AM",,,60,Sleep
"10/16/17, 12:53 PM",,,101,Sleep
"10/16/17, 3:42 PM",,,15,Sleep
"10/16/17, 6:12 PM",,,3,Sleep
"10/16/17, 6:18 PM",,,25,Sleep
"10/16/17, 8:42 PM",,,21,Sleep
"10/16/17, 9:20 PM",,,329,Sleep
"10/17/17, 3:10 AM",,,94,Sleep
"10/17/17, 5:11 AM",,,65,Sleep
"10/17/17, 6:34 AM",,,52,Sleep
"10/17/17, 9:36 AM",,,25,Sleep
"10/17/17, 12:00 PM",,,31,Sleep
"10/17/17, 1:38 PM",,,26,Sleep
"10/17/17, 4:16 PM",,,20,Sleep
"10/17/17, 5:50 PM",,,44,Sleep
"10/17/17, 8:00 PM",,,380,Sleep
"10/18/17, 2:45 AM",,,183,Sleep
"10/18/17, 6:22 AM",,,64,Sleep
"10/18/17, 8:40 AM",,,24,Sleep
"10/18/17, 10:46 AM",,,24,Sleep
"10/18/17, 12:54 PM",,,15,Sleep
"10/18/17, 1:30 PM",,,16,Sleep
"10/18/17, 3:30 PM",,,30,Sleep
"10/18/17, 6:05 PM",,,15,Sleep
"10/18/17, 8:00 PM",,,21,Sleep
"10/18/17, 9:32 PM",,,396,Sleep
"10/19/17, 4:30 AM",,,110,Sleep
"10/19/17, 6:50 AM",,,114,Sleep
"10/19/17, 10:06 AM",,,25,Sleep
"10/19/17, 12:24 PM",,,41,Sleep
"10/19/17, 1:15 PM",,,16,Sleep
"10/19/17, 2:27 PM",,,7,Sleep
"10/19/17, 2:40 PM",,,20,Sleep
"10/19/17, 4:31 PM",,,30,Sleep
"10/19/17, 6:36 PM",,,17,Sleep
"10/19/17, 8:08 PM",,,16,Sleep
"10/19/17, 8:27 PM",,,32,Sleep
"10/19/17, 9:02 PM",,,388,Sleep
"10/20/17, 3:52 AM",,,202,Sleep
"10/20/17, 7:47 AM",,,43,Sleep
"10/20/17, 10:25 AM",,,19,Sleep
"10/20/17, 12:29 PM",,,20,Sleep
"10/20/17, 1:04 PM",,,10,Sleep
"10/20/17, 1:49 PM",,,1,Sleep
"10/20/17, 2:09 PM",,,36,Sleep
"10/20/17, 3:40 PM",,,23,Sleep
"10/20/17, 5:30 PM",,,17,Sleep
"10/20/17, 8:14 PM",,,3,Sleep
"10/20/17, 8:27 PM",,,29,Sleep
"10/20/17, 9:05 PM",,,149,Sleep
"10/21/17, 12:12 AM",,,253,Sleep
"10/21/17, 4:48 AM",,,158,Sleep
"10/21/17, 9:00 AM",,,30,Sleep
"10/21/17, 11:25 AM",,,16,Sleep
"10/21/17, 11:52 AM",,,19,Sleep
"10/21/17, 2:06 PM",,,19,Sleep
"10/21/17, 4:26 PM",,,20,Sleep
"10/21/17, 6:45 PM",,,25,Sleep
"10/21/17, 8:19 PM",,,393,Sleep
"10/22/17, 3:16 AM",,,220,Sleep
"10/22/17, 7:30 AM",,,60,Sleep
"10/22/17, 10:06 AM",,,59,Sleep
"10/22/17, 12:37 PM",,,53,Sleep
"10/22/17, 2:04 PM",,,9,Sleep
"10/22/17, 3:46 PM",,,14,Sleep
"10/22/17, 5:59 PM",,,28,Sleep
"10/22/17, 7:55 PM",,,21,Sleep
"10/22/17, 8:19 PM",,,456,Sleep
"10/23/17, 4:17 AM",,,200,Sleep
"10/23/17, 8:58 AM",,,21,Sleep
"10/23/17, 12:00 PM",,,10,Sleep
"10/23/17, 1:35 PM",,,26,Sleep
"10/23/17, 2:14 PM",,,22,Sleep
"10/23/17, 2:30 PM",,,46,Sleep
"10/23/17, 4:35 PM",,,32,Sleep
"10/23/17, 5:10 PM",,,8,Sleep
"10/23/17, 6:31 PM",,,30,Sleep
"10/23/17, 8:35 PM",,,29,Sleep
"10/23/17, 9:08 PM",,,472,Sleep
"10/24/17, 5:19 AM",,,131,Sleep
"10/24/17, 8:59 AM",,,37,Sleep
"10/24/17, 11:49 AM",,,26,Sleep
"10/24/17, 1:45 PM",,,17,Sleep
"10/24/17, 3:15 PM",,,6,Sleep
"10/24/17, 3:25 PM",,,4,Sleep
"10/24/17, 5:33 PM",,,36,Sleep
"10/24/17, 8:13 PM",,,442,Sleep
"10/25/17, 4:00 AM",,,194,Sleep
"10/25/17, 8:19 AM",,,23,Sleep
"10/25/17, 10:30 AM",,,61,Sleep
"10/25/17, 11:33 AM",,,18,Sleep
"10/25/17, 1:34 PM",,,6,Sleep
"10/25/17, 3:23 PM",,,17,Sleep
"10/25/17, 4:30 PM",,,6,Sleep
"10/25/17, 4:59 PM",,,1,Sleep
"10/25/17, 5:08 PM",,,57,Sleep
"10/25/17, 6:08 PM",,,41,Sleep
"10/25/17, 8:15 PM",,,470,Sleep
"10/26/17, 4:40 AM",,,122,Sleep
"10/26/17, 8:17 AM",,,28,Sleep
"10/26/17, 10:06 AM",,,18,Sleep
"10/26/17, 10:53 AM",,,33,Sleep
"10/26/17, 12:39 PM",,,18,Sleep
"10/26/17, 1:14 PM",,,27,Sleep
"10/26/17, 3:00 PM",,,21,Sleep
"10/26/17, 3:59 PM",,,27,Sleep
"10/26/17, 5:44 PM",,,19,Sleep
"10/26/17, 9:04 PM",,,241,Sleep
"10/27/17, 1:54 AM",,,232,Sleep
"10/27/17, 6:47 AM",,,124,Sleep
"10/27/17, 10:05 AM",,,29,Sleep
"10/27/17, 12:12 PM",,,24,Sleep
"10/27/17, 1:54 PM",,,20,Sleep
"10/27/17, 3:28 PM",,,23,Sleep
"10/27/17, 5:40 PM",,,17,Sleep
"10/27/17, 7:41 PM",,,415,Sleep
"10/28/17, 3:40 AM",,,227,Sleep
"10/28/17, 8:13 AM",,,28,Sleep
"10/28/17, 9:46 AM",,,83,Sleep
"10/28/17, 12:08 PM",,,64,Sleep
"10/28/17, 2:17 PM",,,82,Sleep
"10/28/17, 4:29 PM",,,60,Sleep
"10/28/17, 6:38 PM",,,36,Sleep
"10/28/17, 8:28 PM",,,546,Sleep
"10/29/17, 6:03 AM",,,102,Sleep
"10/29/17, 9:56 AM",,,27,Sleep
"10/29/17, 12:26 PM",,,23,Sleep
"10/29/17, 1:01 PM",,,4,Sleep
"10/29/17, 2:47 PM",,,22,Sleep
"10/29/17, 4:54 PM",,,20,Sleep
"10/29/17, 6:59 PM",,,392,Sleep
"10/30/17, 2:04 AM",,,178,Sleep
"10/30/17, 5:29 AM",,,148,Sleep
"10/30/17, 9:04 AM",,,32,Sleep
"10/30/17, 11:45 AM",,,26,Sleep
"10/30/17, 2:02 PM",,,26,Sleep
"10/30/17, 3:31 PM",,,39,Sleep
"10/30/17, 5:18 PM",,,8,Sleep
"10/30/17, 5:45 PM",,,12,Sleep
"10/30/17, 7:44 PM",,,9,Sleep
"10/30/17, 8:01 PM",,,4,Sleep
"10/30/17, 8:08 PM",,,387,Sleep
"10/31/17, 3:02 AM",,,236,Sleep
"10/31/17, 7:38 AM",,,45,Sleep
"10/31/17, 9:58 AM",,,25,Sleep
"10/31/17, 12:05 PM",,,20,Sleep
"10/31/17, 1:43 PM",,,15,Sleep
"10/31/17, 3:04 PM",,,46,Sleep
"10/31/17, 5:45 PM",,,19,Sleep
"10/31/17, 7:53 PM",,,309,Sleep
"11/1/17, 1:27 AM",,,238,Sleep
"11/1/17, 5:53 AM",,,78,Sleep
"11/1/17, 7:45 AM",,,95,Sleep
"11/1/17, 10:30 AM",,,31,Sleep
"11/1/17, 12:11 PM",,,35,Sleep
"11/1/17, 1:31 PM",,,25,Sleep
"11/1/17, 3:01 PM",,,28,Sleep
"11/1/17, 4:32 PM",,,19,Sleep
"11/1/17, 8:28 PM",,,298,Sleep
"11/2/17, 1:58 AM",,,251,Sleep
"11/2/17, 6:40 AM",,,146,Sleep
"11/2/17, 10:22 AM",,,27,Sleep
"11/2/17, 12:03 PM",,,46,Sleep
"11/2/17, 2:16 PM",,,15,Sleep
"11/2/17, 4:10 PM",,,10,Sleep
"11/2/17, 4:39 PM",,,26,Sleep
"11/2/17, 6:24 PM",,,4,Sleep
"11/2/17, 7:52 PM",,,33,Sleep
"11/2/17, 8:46 PM",,,47,Sleep
"11/2/17, 9:39 PM",,,420,Sleep
"11/3/17, 5:10 AM",,,117,Sleep
"11/3/17, 7:31 AM",,,112,Sleep
"11/3/17, 10:48 AM",,,68,Sleep
"11/3/17, 1:23 PM",,,24,Sleep
"11/3/17, 3:45 PM",,,30,Sleep
"11/3/17, 5:30 PM",,,30,Sleep
"11/3/17, 7:28 PM",,,63,Sleep
"11/3/17, 8:32 PM",,,264,Sleep
"11/4/17, 1:26 AM",,,214,Sleep
"11/4/17, 5:19 AM",,,158,Sleep
"11/4/17, 8:48 AM",,,87,Sleep
"11/4/17, 11:42 AM",,,38,Sleep
"11/4/17, 1:56 PM",,,22,Sleep
"11/4/17, 2:48 PM",,,19,Sleep
"11/4/17, 5:08 PM",,,32,Sleep
"11/4/17, 7:30 PM",,,269,Sleep
"11/5/17, 12:26 AM",,,288,Sleep
"11/5/17, 4:48 AM",,,114,Sleep
"11/5/17, 7:33 AM",,,66,Sleep
"11/5/17, 9:58 AM",,,26,Sleep
"11/5/17, 12:18 PM",,,27,Sleep
"11/5/17, 1:53 PM",,,16,Sleep
"11/5/17, 3:52 PM",,,33,Sleep
"11/5/17, 7:38 PM",,,328,Sleep
"11/6/17, 1:40 AM",,,178,Sleep
"11/6/17, 5:07 AM",,,122,Sleep
"11/6/17, 7:51 AM",,,97,Sleep
"11/6/17, 10:38 AM",,,32,Sleep
"11/6/17, 12:24 PM",,,39,Sleep
"11/6/17, 1:53 PM",,,45,Sleep
"11/6/17, 4:10 PM",,,29,Sleep
"11/6/17, 6:00 PM",,,26,Sleep
"11/6/17, 7:55 PM",,,413,Sleep
"11/7/17, 3:12 AM",,,165,Sleep
"11/7/17, 6:48 AM",,,102,Sleep
"11/7/17, 9:40 AM",,,47,Sleep
"11/7/17, 11:48 AM",,,64,Sleep
"11/7/17, 2:05 PM",,,45,Sleep
"11/7/17, 4:19 PM",,,23,Sleep
"11/7/17, 6:02 PM",,,29,Sleep
"11/7/17, 7:40 PM",,,349,Sleep
"11/8/17, 2:19 AM",,,141,Sleep
"11/8/17, 4:57 AM",,,118,Sleep
"11/8/17, 7:40 AM",,,135,Sleep
"11/8/17, 11:04 AM",,,34,Sleep
"11/8/17, 1:18 PM",,,29,Sleep
"11/8/17, 2:31 PM",,,23,Sleep
"11/8/17, 4:18 PM",,,19,Sleep
"11/8/17, 6:03 PM",,,15,Sleep
"11/8/17, 8:15 PM",,,314,Sleep
"11/9/17, 2:15 AM",,,121,Sleep
"11/9/17, 4:43 AM",,,130,Sleep
"11/9/17, 8:11 AM",,,79,Sleep
"11/9/17, 10:32 AM",,,49,Sleep
"11/9/17, 12:31 PM",,,36,Sleep
"11/9/17, 2:24 PM",,,26,Sleep
"11/9/17, 4:08 PM",,,40,Sleep
"11/9/17, 5:52 PM",,,24,Sleep
"11/9/17, 7:39 PM",,,289,Sleep
"11/10/17, 1:10 AM",,,126,Sleep
"11/10/17, 3:40 AM",,,164,Sleep
"11/10/17, 6:56 AM",,,119,Sleep
"11/10/17, 10:00 AM",,,34,Sleep
"11/10/17, 11:44 AM",,,25,Sleep
"11/10/17, 1:07 PM",,,8,Sleep
"11/10/17, 1:45 PM",,,60,Sleep
"11/10/17, 4:20 PM",,,25,Sleep
"11/10/17, 6:10 PM",,,33,Sleep
"11/10/17, 8:15 PM",,,255,Sleep
"11/11/17, 1:18 AM",,,224,Sleep
"11/11/17, 5:21 AM",,,109,Sleep
"11/11/17, 7:48 AM",,,56,Sleep
"11/11/17, 10:30 AM",,,28,Sleep
"11/11/17, 12:40 PM",,,24,Sleep
"11/11/17, 2:25 PM",,,23,Sleep
"11/11/17, 4:01 PM",,,37,Sleep
"11/11/17, 5:45 PM",,,1,Sleep
"11/11/17, 7:51 PM",,,454,Sleep
"11/12/17, 3:45 AM",,,207,Sleep
"11/12/17, 7:58 AM",,,52,Sleep
"11/12/17, 10:10 AM",,,34,Sleep
"11/12/17, 12:08 PM",,,39,Sleep
"11/12/17, 2:09 PM",,,26,Sleep
"11/12/17, 5:08 PM",,,22,Sleep
"11/12/17, 7:18 PM",,,22,Sleep
"11/12/17, 7:49 PM",,,2,Sleep
"11/12/17, 7:59 PM",,,393,Sleep
"11/13/17, 2:54 AM",,,146,Sleep
"11/13/17, 5:49 AM",,,48,Sleep
"11/13/17, 7:14 AM",,,54,Sleep
"11/13/17, 9:06 AM",,,44,Sleep
"11/13/17, 10:50 AM",,,50,Sleep
"11/13/17, 12:49 PM",,,32,Sleep
"11/13/17, 2:29 PM",,,42,Sleep
"11/13/17, 4:29 PM",,,50,Sleep
"11/13/17, 6:28 PM",,,17,Sleep
"11/13/17, 7:30 PM",,,502,Sleep
"11/14/17, 4:29 AM",,,153,Sleep
"11/14/17, 7:45 AM",,,60,Sleep
"11/14/17, 9:53 AM",,,43,Sleep
"11/14/17, 11:13 AM",,,42,Sleep
"11/14/17, 1:09 PM",,,18,Sleep
"11/14/17, 2:45 PM",,,4,Sleep
"11/14/17, 3:04 PM",,,24,Sleep
"11/14/17, 5:02 PM",,,34,Sleep
"11/14/17, 7:36 PM",,,557,Sleep
"11/15/17, 6:00 AM",,,84,Sleep
"11/15/17, 7:56 AM",,,86,Sleep
"11/15/17, 10:27 AM",,,43,Sleep
"11/15/17, 12:13 PM",,,25,Sleep
"11/15/17, 1:46 PM",,,21,Sleep
"11/15/17, 4:00 PM",,,30,Sleep
"11/15/17, 6:06 PM",,,21,Sleep
"11/15/17, 8:05 PM",,,305,Sleep
"11/16/17, 1:46 AM",,,104,Sleep
"11/16/17, 4:02 AM",,,158,Sleep
"11/16/17, 7:15 AM",,,114,Sleep
"11/16/17, 10:25 AM",,,44,Sleep
"11/16/17, 12:32 PM",,,37,Sleep
"11/16/17, 2:30 PM",,,1,Sleep
"11/16/17, 3:00 PM",,,31,Sleep
"11/16/17, 5:00 PM",,,20,Sleep
"11/16/17, 8:01 PM",,,444,Sleep
"11/17/17, 3:51 AM",,,138,Sleep
"11/17/17, 6:20 AM",,,143,Sleep
"11/17/17, 9:56 AM",,,52,Sleep
"11/17/17, 12:06 PM",,,48,Sleep
"11/17/17, 1:37 PM",,,59,Sleep
"11/17/17, 4:00 PM",,,45,Sleep
"11/17/17, 6:11 PM",,,31,Sleep
"11/17/17, 7:41 PM",,,68,Sleep
"11/17/17, 9:02 PM",,,43,Sleep
"11/17/17, 10:23 PM",,,21,Sleep
"11/18/17, 1:00 AM",,,119,Sleep
"11/18/17, 3:30 AM",,,157,Sleep
"11/18/17, 6:02 AM",,,168,Sleep
"11/18/17, 10:13 AM",,,31,Sleep
"11/18/17, 11:47 AM",,,0,Sleep
"11/18/17, 11:55 AM",,,35,Sleep
"11/18/17, 3:21 PM",,,19,Sleep
"11/18/17, 5:13 PM",,,25,Sleep
"11/18/17, 7:14 PM",,,30,Sleep
"11/18/17, 9:07 PM",,,333,Sleep
"11/19/17, 3:17 AM",,,153,Sleep
"11/19/17, 6:54 AM",,,71,Sleep
"11/19/17, 9:34 AM",,,76,Sleep
"11/19/17, 12:29 PM",,,21,Sleep
"11/19/17, 2:15 PM",,,27,Sleep
"11/19/17, 4:27 PM",,,32,Sleep
"11/19/17, 6:21 PM",,,35,Sleep
"11/19/17, 8:18 PM",,,293,Sleep
"11/20/17, 1:42 AM",,,213,Sleep
"11/20/17, 6:09 AM",,,56,Sleep
"11/20/17, 8:28 AM",,,44,Sleep
"11/20/17, 10:54 AM",,,42,Sleep
"11/20/17, 1:48 PM",,,34,Sleep
"11/20/17, 4:25 PM",,,18,Sleep
"11/20/17, 8:05 PM",,,277,Sleep
"11/21/17, 1:45 AM",,,203,Sleep
"11/21/17, 6:05 AM",,,75,Sleep
"11/21/17, 7:46 AM",,,28,Sleep
"11/21/17, 10:22 AM",,,11,Sleep
"11/21/17, 12:47 PM",,,31,Sleep
"11/21/17, 2:25 PM",,,36,Sleep
"11/21/17, 4:49 PM",,,21,Sleep
"11/21/17, 8:00 PM",,,264,Sleep
"11/22/17, 1:12 AM",,,72,Sleep
"11/22/17, 2:54 AM",,,109,Sleep
"11/22/17, 5:03 AM",,,99,Sleep
"11/22/17, 7:31 AM",,,63,Sleep
"11/22/17, 10:48 AM",,,32,Sleep
"11/22/17, 1:10 PM",,,26,Sleep
"11/22/17, 3:34 PM",,,24,Sleep
"11/22/17, 8:15 PM",,,242,Sleep
"11/23/17, 12:45 AM",,,69,Sleep
"11/23/17, 2:26 AM",,,108,Sleep
"11/23/17, 5:08 AM",,,63,Sleep
"11/23/17, 6:37 AM",,,96,Sleep
"11/23/17, 9:21 AM",,,54,Sleep
"11/23/17, 12:00 PM",,,35,Sleep
"11/23/17, 2:49 PM",,,36,Sleep
"11/23/17, 4:35 PM",,,50,Sleep
"11/23/17, 7:48 PM",,,307,Sleep
"11/24/17, 1:24 AM",,,118,Sleep
"11/24/17, 3:54 AM",,,100,Sleep
"11/24/17, 6:18 AM",,,140,Sleep
"11/24/17, 10:24 AM",,,31,Sleep
"11/24/17, 1:23 PM",,,36,Sleep
"11/24/17, 3:32 PM",,,41,Sleep
"11/24/17, 5:28 PM",,,34,Sleep
"11/24/17, 7:47 PM",,,271,Sleep
"11/25/17, 12:55 AM",,,159,Sleep
"11/25/17, 4:33 AM",,,126,Sleep
"11/25/17, 7:16 AM",,,63,Sleep
"11/25/17, 9:56 AM",,,0,Sleep
"11/25/17, 9:59 AM",,,39,Sleep
"11/25/17, 11:50 AM",,,31,Sleep
"11/25/17, 1:56 PM",,,61,Sleep
"11/25/17, 4:57 PM",,,23,Sleep
"11/25/17, 7:32 PM",,,374,Sleep
"11/26/17, 2:12 AM",,,169,Sleep
"11/26/17, 5:44 AM",,,103,Sleep
"11/26/17, 7:57 AM",,,33,Sleep
"11/26/17, 9:51 AM",,,37,Sleep
"11/26/17, 11:50 AM",,,33,Sleep
"11/26/17, 3:55 PM",,,22,Sleep
"11/26/17, 5:33 PM",,,58,Sleep
"11/26/17, 7:50 PM",,,321,Sleep
"11/27/17, 1:41 AM",,,74,Sleep
"11/27/17, 3:07 AM",,,104,Sleep
"11/27/17, 5:37 AM",,,136,Sleep
"11/27/17, 8:26 AM",,,19,Sleep
"11/27/17, 10:00 AM",,,23,Sleep
"11/27/17, 11:42 AM",,,30,Sleep
"11/27/17, 1:38 PM",,,36,Sleep
"11/27/17, 3:34 PM",,,10,Sleep
"11/27/17, 5:32 PM",,,33,Sleep
"11/27/17, 6:31 PM",,,23,Sleep
"11/27/17, 7:50 PM",,,40,Sleep
"11/27/17, 10:17 PM",,,30,Sleep
"11/27/17, 11:30 PM",,,110,Sleep
"11/28/17, 1:25 AM",,,175,Sleep
"11/28/17, 4:40 AM",,,83,Sleep
"11/28/17, 6:22 AM",,,114,Sleep
"11/28/17, 9:49 AM",,,46,Sleep
"11/28/17, 11:27 AM",,,106,Sleep
"11/28/17, 2:30 PM",,,103,Sleep
"11/28/17, 5:47 PM",,,59,Sleep
"11/28/17, 8:17 PM",,,317,Sleep
"11/29/17, 1:56 AM",,,164,Sleep
"11/29/17, 5:15 AM",,,97,Sleep
"11/29/17, 7:40 AM",,,55,Sleep
"11/29/17, 10:03 AM",,,28,Sleep
"11/29/17, 11:13 AM",,,51,Sleep
"11/29/17, 1:30 PM",,,56,Sleep
"11/29/17, 3:26 PM",,,49,Sleep
"11/29/17, 5:44 PM",,,46,Sleep
"11/29/17, 8:02 PM",,,353,Sleep
"11/30/17, 2:28 AM",,,205,Sleep
"11/30/17, 6:17 AM",,,77,Sleep
"11/30/17, 7:51 AM",,,98,Sleep
"11/30/17, 10:48 AM",,,43,Sleep
"11/30/17, 12:29 PM",,,57,Sleep
"11/30/17, 4:40 PM",,,50,Sleep
"11/30/17, 8:09 PM",,,433,Sleep
"12/1/17, 3:45 AM",,,180,Sleep
"12/1/17, 7:08 AM",,,72,Sleep
"12/1/17, 9:48 AM",,,53,Sleep
"12/1/17, 12:50 PM",,,12,Sleep
"12/1/17, 2:14 PM",,,39,Sleep
